train_sigma,seed,method,epoch,train_loss,val_loss
train_sigma_0.01,seed123,semi_supervised,17,0.12729382339379816,0.1479170024394989
train_sigma_0.01,seed123,semi_supervised,18,0.1262246028093992,0.14638933539390564
train_sigma_0.01,seed123,semi_supervised,19,0.1254946188428749,0.14471831917762756
train_sigma_0.01,seed123,semi_supervised,20,0.12485826401051785,0.1464156061410904
train_sigma_0.01,seed123,semi_supervised,21,0.12436945918987932,0.1428133249282837
train_sigma_0.01,seed123,semi_supervised,22,0.1239782078199264,0.14441172778606415
train_sigma_0.01,seed123,semi_supervised,23,0.12355361673637336,0.14288625121116638
train_sigma_0.01,seed123,semi_supervised,24,0.12320238372502898,0.14303961396217346
train_sigma_0.01,seed123,semi_supervised,25,0.12291781318926212,0.143596351146698
train_sigma_0.01,seed123,semi_supervised,26,0.1226064400636897,0.14188677072525024
train_sigma_0.01,seed123,semi_supervised,27,0.1223343227783125,0.1427346020936966
train_sigma_0.01,seed123,semi_supervised,28,0.12209109348917732,0.14074769616127014
train_sigma_0.01,seed123,semi_supervised,29,0.12183207158726131,0.14174479246139526
train_sigma_0.01,seed123,semi_supervised,30,0.1215588520525735,0.14034265279769897
train_sigma_0.01,seed123,semi_supervised,31,0.12134152441280097,0.14207158982753754
train_sigma_0.01,seed123,semi_supervised,32,0.12108501973644101,0.14073306322097778
train_sigma_0.01,seed123,semi_supervised,33,0.12084331491118082,0.1410280168056488
train_sigma_0.01,seed123,semi_supervised,34,0.12061347885630154,0.1395309567451477
train_sigma_0.01,seed123,semi_supervised,35,0.12034755843793116,0.1395413875579834
train_sigma_0.01,seed123,semi_supervised,36,0.1201003975944225,0.13987214863300323
train_sigma_0.01,seed123,semi_supervised,37,0.11986995574571935,0.1406339555978775
train_sigma_0.01,seed123,semi_supervised,38,0.1196115877017035,0.13846638798713684
train_sigma_0.01,seed123,semi_supervised,39,0.11937084943693681,0.13848401606082916
train_sigma_0.01,seed123,semi_supervised,40,0.11907518680674342,0.13789843022823334
train_sigma_0.01,seed123,semi_supervised,41,0.11883210988286261,0.137106791138649
train_sigma_0.01,seed123,semi_supervised,42,0.11860752035406763,0.13766619563102722
train_sigma_0.01,seed123,semi_supervised,43,0.11826049301010576,0.13860078155994415
train_sigma_0.01,seed123,semi_supervised,44,0.1179642930127776,0.13853025436401367
train_sigma_0.01,seed123,semi_supervised,45,0.11769196121556101,0.138426274061203
train_sigma_0.01,seed123,semi_supervised,46,0.11734681164334633,0.13668526709079742
train_sigma_0.01,seed123,semi_supervised,47,0.11703338510737471,0.13632270693778992
train_sigma_0.01,seed123,semi_supervised,48,0.11678175972537021,0.13527202606201172
train_sigma_0.01,seed123,semi_supervised,49,0.11644713805167867,0.13488653302192688
train_sigma_0.01,seed123,semi_supervised,50,0.11609493572074232,0.13601484894752502
train_sigma_0.01,seed123,supervised,1,0.44997846584615764,0.41001492738723755
train_sigma_0.01,seed123,supervised,2,0.40311553176586906,0.37312260270118713
train_sigma_0.01,seed123,supervised,3,0.36762789375798705,0.33638885617256165
train_sigma_0.01,seed123,supervised,4,0.315805832008832,0.26476341485977173
train_sigma_0.01,seed123,supervised,5,0.2113497403160199,0.13265115022659302
train_sigma_0.01,seed123,supervised,6,0.11913804623264296,0.11147698014974594
train_sigma_0.01,seed123,supervised,7,0.11059746183792389,0.09859322756528854
train_sigma_0.01,seed123,supervised,8,0.09950482287322561,0.09278468042612076
train_sigma_0.01,seed123,supervised,9,0.09293872376604453,0.0865788534283638
train_sigma_0.01,seed123,supervised,10,0.08764654413245866,0.08212148398160934
train_sigma_0.01,seed123,supervised,11,0.08284885578442416,0.07772522419691086
train_sigma_0.01,seed123,supervised,12,0.07825234121812963,0.07354922592639923
train_sigma_0.01,seed123,supervised,13,0.07370157540434516,0.06929969042539597
train_sigma_0.01,seed123,supervised,14,0.06921844641735991,0.06532920151948929
train_sigma_0.01,seed123,supervised,15,0.0648407784602242,0.06125732138752937
train_sigma_0.01,seed123,supervised,16,0.0608399302248279,0.05769246816635132
train_sigma_0.01,seed123,supervised,17,0.057265276300626736,0.05474555492401123
train_sigma_0.01,seed123,supervised,18,0.05457235469180314,0.052583109587430954
train_sigma_0.01,seed123,supervised,19,0.05263003882792373,0.05101988464593887
train_sigma_0.01,seed123,supervised,20,0.05126677418612744,0.04991128295660019
train_sigma_0.01,seed123,supervised,21,0.05041188478159031,0.04931214451789856
train_sigma_0.01,seed123,supervised,22,0.04975631411530856,0.04868515580892563
train_sigma_0.01,seed123,supervised,23,0.049339196794554466,0.04826628416776657
train_sigma_0.01,seed123,supervised,24,0.04894643150498527,0.04801535606384277
train_sigma_0.01,seed123,supervised,25,0.04879571788646246,0.04778357595205307
train_sigma_0.01,seed123,supervised,26,0.04855609736981599,0.047452397644519806
train_sigma_0.01,seed123,supervised,27,0.048352255685153236,0.047285690903663635
train_sigma_0.01,seed123,supervised,28,0.048139337513119745,0.04712319001555443
train_sigma_0.01,seed123,supervised,29,0.047993773994476706,0.04697878286242485
train_sigma_0.01,seed123,supervised,30,0.04787882889473002,0.04691454768180847
train_sigma_0.01,seed123,supervised,31,0.04772895346023048,0.046680744737386703
train_sigma_0.01,seed123,supervised,32,0.047597405363752454,0.0467493049800396
train_sigma_0.01,seed123,supervised,33,0.04752082385763115,0.046445101499557495
train_sigma_0.01,seed123,supervised,34,0.04732840488395696,0.04626645892858505
train_sigma_0.01,seed123,supervised,35,0.047182505598318394,0.046157002449035645
train_sigma_0.01,seed123,supervised,36,0.04706768608503008,0.04602830484509468
train_sigma_0.01,seed123,supervised,37,0.0468915843151717,0.045898523181676865
train_sigma_0.01,seed123,supervised,38,0.046758427094951496,0.04573987051844597
train_sigma_0.01,seed123,supervised,39,0.04665630812226276,0.045679301023483276
train_sigma_0.01,seed123,supervised,40,0.0466338936389646,0.04576058313250542
train_sigma_0.01,seed123,supervised,41,0.04632306337822052,0.04531259462237358
train_sigma_0.01,seed123,supervised,42,0.046144816624410216,0.04517275094985962
train_sigma_0.01,seed123,supervised,43,0.04601424838459314,0.04502338916063309
train_sigma_0.01,seed123,supervised,44,0.045818491641621044,0.044887982308864594
train_sigma_0.01,seed123,supervised,45,0.04565698497227658,0.04470564424991608
train_sigma_0.01,seed123,supervised,46,0.04546053976325195,0.044557977467775345
train_sigma_0.01,seed123,supervised,47,0.04528613884824399,0.04442116245627403
train_sigma_0.01,seed123,supervised,48,0.04512369533506986,0.04436749964952469
train_sigma_0.01,seed123,supervised,49,0.04501000882704951,0.04401390254497528
train_sigma_0.01,seed123,supervised,50,0.04467497783232258,0.04377467930316925
train_sigma_0.01,seed42,cnn_pinn_log,1,0.5010219017664591,0.06478852778673172
train_sigma_0.01,seed42,cnn_pinn_log,2,0.39864462018013,0.032613325864076614
train_sigma_0.01,seed42,cnn_pinn_log,3,0.20146069626013438,0.06987152248620987
train_sigma_0.01,seed42,cnn_pinn_log,4,0.16856970687707265,0.07154983282089233
train_sigma_0.01,seed42,cnn_pinn_log,5,0.149826513727506,0.0793522447347641
train_sigma_0.01,seed42,cnn_pinn_log,6,0.11589615990718206,0.059539999812841415
train_sigma_0.01,seed42,cnn_pinn_log,7,0.07012065748373668,0.06120042875409126
train_sigma_0.01,seed42,cnn_pinn_log,8,0.03479443018635114,0.05530538037419319
train_sigma_0.01,seed42,cnn_pinn_log,9,0.03214409487942855,0.06111660972237587
train_sigma_0.01,seed42,cnn_pinn_log,10,0.029298906152447065,0.07115877419710159
train_sigma_0.01,seed42,cnn_pinn_log,11,0.026212563614050548,0.07979463785886765
train_sigma_0.01,seed42,cnn_pinn_log,12,0.02553275618702173,0.0854194164276123
train_sigma_0.01,seed42,cnn_pinn_log,13,0.024856164678931238,0.08827470988035202
train_sigma_0.01,seed42,cnn_pinn_log,14,0.024387892273565134,0.09026189148426056
train_sigma_0.01,seed42,cnn_pinn_log,15,0.024043423185745875,0.09170690923929214
train_sigma_0.01,seed42,cnn_pinn_log,16,0.023572117462754248,0.09309820830821991
train_sigma_0.01,seed42,cnn_pinn_log,17,0.023284180586536727,0.09470439702272415
train_sigma_0.01,seed42,cnn_pinn_log,18,0.023016995812455813,0.09617754071950912
train_sigma_0.01,seed42,cnn_pinn_log,19,0.022756275534629822,0.09741753339767456
train_sigma_0.01,seed42,cnn_pinn_log,20,0.022556756809353828,0.09880156815052032
train_sigma_0.01,seed42,cnn_pinn_log,21,0.022415604442358017,0.09991386532783508
train_sigma_0.01,seed42,cnn_pinn_log,22,0.022310743605097137,0.10096550732851028
train_sigma_0.01,seed42,cnn_pinn_log,23,0.022032358062764008,0.10195516794919968
train_sigma_0.01,seed42,cnn_pinn_log,24,0.021790889278054237,0.10278186202049255
train_sigma_0.01,seed42,cnn_pinn_log,25,0.021561056499679883,0.10364388674497604
train_sigma_0.01,seed42,cnn_pinn_log,26,0.02134378763536612,0.10444790124893188
train_sigma_0.01,seed42,cnn_pinn_log,27,0.02130452450364828,0.1054547056555748
train_sigma_0.01,seed42,cnn_pinn_log,28,0.02108983298142751,0.10605794936418533
train_sigma_0.01,seed42,cnn_pinn_log,29,0.020931458100676537,0.10665805637836456
train_sigma_0.01,seed42,cnn_pinn_log,30,0.020815987264116605,0.10728934407234192
train_sigma_0.01,seed42,cnn_pinn_log,31,0.020688012739022574,0.10794022679328918
train_sigma_0.01,seed42,cnn_pinn_log,32,0.0205678836752971,0.1083969995379448
train_sigma_0.01,seed42,cnn_pinn_log,33,0.020385397598147392,0.10886906832456589
train_sigma_0.01,seed42,cnn_pinn_log,34,0.02023105969031652,0.10934925824403763
train_sigma_0.01,seed42,cnn_pinn_log,35,0.020179157455762226,0.10989224165678024
train_sigma_0.01,seed42,cnn_pinn_log,36,0.020498967667420705,0.1099725067615509
train_sigma_0.01,seed42,cnn_pinn_log,37,0.020780708827078342,0.10969766974449158
train_sigma_0.01,seed42,cnn_pinn_log,38,0.020758379871646564,0.10993064939975739
train_sigma_0.01,seed42,cnn_pinn_log,39,0.020268181711435317,0.10951784253120422
train_sigma_0.01,seed42,cnn_pinn_log,40,0.01974444054067135,0.1097077801823616
train_sigma_0.01,seed42,cnn_pinn_log,41,0.01970568038523197,0.10956712067127228
train_sigma_0.01,seed42,cnn_pinn_log,42,0.019529478251934053,0.10995879024267197
train_sigma_0.01,seed42,cnn_pinn_log,43,0.0193213801831007,0.11003782600164413
train_sigma_0.01,seed42,cnn_pinn_log,44,0.019224826619029044,0.11034201830625534
train_sigma_0.01,seed42,cnn_pinn_log,45,0.019192762362460297,0.11067948490381241
train_sigma_0.01,seed42,cnn_pinn_log,46,0.019072590147455534,0.11086403578519821
train_sigma_0.01,seed42,cnn_pinn_log,47,0.01900711003690958,0.11110913753509521
train_sigma_0.01,seed42,cnn_pinn_log,48,0.018967597931623458,0.11124686151742935
train_sigma_0.01,seed42,cnn_pinn_log,49,0.018875007579723994,0.11144929379224777
train_sigma_0.01,seed42,cnn_pinn_log,50,0.018860704265534878,0.11167778819799423
train_sigma_0.01,seed42,cnn_supervised,1,0.07492008407910665,0.07196612656116486
train_sigma_0.01,seed42,cnn_supervised,2,0.05548121010263761,0.037633150815963745
train_sigma_0.01,seed42,cnn_supervised,3,0.029219190279642742,0.028723904862999916
train_sigma_0.01,seed42,cnn_supervised,4,0.026812103266517322,0.0262147244066
train_sigma_0.01,seed42,cnn_supervised,5,0.024397942299644152,0.022225558757781982
train_sigma_0.01,seed42,cnn_supervised,6,0.02106384200354417,0.01939248852431774
train_sigma_0.01,seed42,cnn_supervised,7,0.018672732139627137,0.01722853071987629
train_sigma_0.01,seed42,cnn_supervised,8,0.016156865656375884,0.01435919664800167
train_sigma_0.01,seed42,cnn_supervised,9,0.013837855495512485,0.012908166274428368
train_sigma_0.01,seed42,cnn_supervised,10,0.013232592741648357,0.012588473036885262
train_sigma_0.01,seed42,cnn_supervised,11,0.012758916368087132,0.012309519574046135
train_sigma_0.01,seed42,cnn_supervised,12,0.012595853519936402,0.012088275514543056
train_sigma_0.01,seed42,cnn_supervised,13,0.012421267355481784,0.011966245248913765
train_sigma_0.01,seed42,cnn_supervised,14,0.012306012026965619,0.01181960292160511
train_sigma_0.01,seed42,cnn_supervised,15,0.012197602540254593,0.011749687604606152
train_sigma_0.01,seed42,cnn_supervised,16,0.012108913622796535,0.011653030291199684
train_sigma_0.01,seed42,cnn_supervised,17,0.012047191088398298,0.011626197956502438
train_sigma_0.01,seed42,cnn_supervised,18,0.011972408182919026,0.01151150930672884
train_sigma_0.01,seed42,cnn_supervised,19,0.011919175274670124,0.011415552347898483
train_sigma_0.01,seed42,cnn_supervised,20,0.011801523653169473,0.011323732323944569
train_sigma_0.01,seed42,cnn_supervised,21,0.011725729890167713,0.011211734265089035
train_sigma_0.01,seed42,cnn_supervised,22,0.011659272946417332,0.011098853312432766
train_sigma_0.01,seed42,cnn_supervised,23,0.011506101675331592,0.01098635047674179
train_sigma_0.01,seed42,cnn_supervised,24,0.011417681040863195,0.010856431908905506
train_sigma_0.01,seed42,cnn_supervised,25,0.011315569654107094,0.010733558796346188
train_sigma_0.01,seed42,cnn_supervised,26,0.011175053132077058,0.010601703077554703
train_sigma_0.01,seed42,cnn_supervised,27,0.011127957825859387,0.010525356978178024
train_sigma_0.01,seed42,cnn_supervised,28,0.011025691280762355,0.010487939231097698
train_sigma_0.01,seed42,cnn_supervised,29,0.010951386205852032,0.01045054942369461
train_sigma_0.01,seed42,cnn_supervised,30,0.010948110620180767,0.01041647233068943
train_sigma_0.01,seed42,cnn_supervised,31,0.010926490277051925,0.010384893976151943
train_sigma_0.01,seed42,cnn_supervised,32,0.010877023388942083,0.010373411700129509
train_sigma_0.01,seed42,cnn_supervised,33,0.010891160306831201,0.010339261032640934
train_sigma_0.01,seed42,cnn_supervised,34,0.010820578659574191,0.010332518257200718
train_sigma_0.01,seed42,cnn_supervised,35,0.010813699724773565,0.010308009572327137
train_sigma_0.01,seed42,cnn_supervised,36,0.010803130517403284,0.010298214852809906
train_sigma_0.01,seed42,cnn_supervised,37,0.010798380089302858,0.0102812135592103
train_sigma_0.01,seed42,cnn_supervised,38,0.010825014362732569,0.010323223657906055
train_sigma_0.01,seed42,cnn_supervised,39,0.01079827236632506,0.010267321951687336
train_sigma_0.01,seed42,cnn_supervised,40,0.010761199394861858,0.010321158915758133
train_sigma_0.01,seed42,cnn_supervised,41,0.010787070294221242,0.01025308109819889
train_sigma_0.01,seed42,cnn_supervised,42,0.010806979921956858,0.010237816721200943
train_sigma_0.01,seed42,cnn_supervised,43,0.01072350274771452,0.010234384797513485
train_sigma_0.01,seed42,cnn_supervised,44,0.01078065149486065,0.01022589486092329
train_sigma_0.01,seed42,cnn_supervised,45,0.010757265488306682,0.01022350788116455
train_sigma_0.01,seed42,cnn_supervised,46,0.010761867587765058,0.010212013497948647
train_sigma_0.01,seed42,cnn_supervised,47,0.010744250131150086,0.010218708775937557
train_sigma_0.01,seed42,cnn_supervised,48,0.010711692025264103,0.010208402760326862
train_sigma_0.01,seed42,cnn_supervised,49,0.010683242542048296,0.010199756361544132
train_sigma_0.01,seed42,cnn_supervised,50,0.01072477176785469,0.010224648751318455
train_sigma_0.01,seed42,pinn_log,1,0.651306312209558,0.4602489471435547
train_sigma_0.01,seed42,pinn_log,2,0.5168418112928886,0.5326928496360779
train_sigma_0.01,seed42,pinn_log,3,0.4647653968633761,0.42063063383102417
train_sigma_0.01,seed42,pinn_log,4,0.4292608001766572,0.40665391087532043
train_sigma_0.01,seed42,pinn_log,5,0.3785538095062949,0.34856116771698
train_sigma_0.01,seed42,pinn_log,6,0.2769582330877099,0.23832416534423828
train_sigma_0.01,seed42,pinn_log,7,0.13645353958636905,0.19907817244529724
train_sigma_0.01,seed42,pinn_log,8,0.12278447701522593,0.19090449810028076
train_sigma_0.01,seed42,pinn_log,9,0.11428898424144847,0.1897175908088684
train_sigma_0.01,seed42,pinn_log,10,0.11123018848613721,0.18307428061962128
train_sigma_0.01,seed42,pinn_log,11,0.10876968136313808,0.18309830129146576
train_sigma_0.01,seed42,pinn_log,12,0.10649644533623705,0.1781151443719864
train_sigma_0.01,seed42,pinn_log,13,0.10432117459761209,0.17878401279449463
train_sigma_0.01,seed42,pinn_log,14,0.10224120170928952,0.1743091344833374
train_sigma_0.01,seed42,pinn_log,15,0.1001746674019079,0.17063666880130768
train_sigma_0.01,seed42,pinn_log,16,0.09820833237845668,0.1684371531009674
train_sigma_0.01,seed42,pinn_log,17,0.09632869526161308,0.16730961203575134
train_sigma_0.01,seed42,pinn_log,18,0.09461342525494496,0.16352578997612
train_sigma_0.01,seed42,pinn_log,19,0.09308816373530021,0.1610821783542633
train_sigma_0.01,seed42,pinn_log,20,0.09181777428240381,0.1581248641014099
train_sigma_0.01,seed42,pinn_log,21,0.0908124827572135,0.15583515167236328
train_sigma_0.01,seed42,pinn_log,22,0.09009984889218951,0.1559356451034546
train_sigma_0.01,seed42,pinn_log,23,0.08948640501514604,0.15294699370861053
train_sigma_0.01,seed42,pinn_log,24,0.08910827059106466,0.15380801260471344
train_sigma_0.01,seed42,pinn_log,25,0.08875167711456848,0.15197880566120148
train_sigma_0.01,seed42,pinn_log,26,0.08854057072756867,0.1523427963256836
train_sigma_0.01,seed42,pinn_log,27,0.08830234174089359,0.15239864587783813
train_sigma_0.01,seed42,pinn_log,28,0.08811246407342423,0.15266917645931244
train_sigma_0.01,seed42,pinn_log,29,0.08793171796722093,0.15081870555877686
train_sigma_0.01,seed42,pinn_log,30,0.08783454128996365,0.15250705182552338
train_sigma_0.01,seed42,pinn_log,31,0.08765026436813886,0.15109209716320038
train_sigma_0.01,seed42,pinn_log,32,0.08740031901100687,0.15149986743927002
train_sigma_0.01,seed42,pinn_log,33,0.08722733704841103,0.15149834752082825
train_sigma_0.01,seed42,pinn_log,34,0.08700968795353542,0.15086230635643005
train_sigma_0.01,seed42,pinn_log,35,0.08681374228980607,0.15133509039878845
train_sigma_0.01,seed42,pinn_log,36,0.08657462159364829,0.15215101838111877
train_sigma_0.01,seed42,pinn_log,37,0.08637868158997426,0.15054015815258026
train_sigma_0.01,seed42,pinn_log,38,0.08609067385933598,0.15009842813014984
train_sigma_0.01,seed42,pinn_log,39,0.08592545392781122,0.14921265840530396
train_sigma_0.01,seed42,pinn_log,40,0.08559216801565787,0.1495995670557022
train_sigma_0.01,seed42,pinn_log,41,0.08533173053852754,0.14857807755470276
train_sigma_0.01,seed42,pinn_log,42,0.08504074138978553,0.14916956424713135
train_sigma_0.01,seed42,pinn_log,43,0.08469379702118308,0.14858941733837128
train_sigma_0.01,seed42,pinn_log,44,0.0844230702523782,0.14779523015022278
train_sigma_0.01,seed42,pinn_log,45,0.08407120787417002,0.1483425796031952
